Property Code,Price (€),Size (m²),Floor,Address,Province,Municipality,District,Neighborhood,Latitude,Longitude,Has Lift,Price by Area,Rooms,Bathrooms,Swimming Pool,Garden,Garage,URL
102145776,1150000,365,N/A,Barrio Mar Cambrils,Tarragona,Cambrils,La Llosa - Mas de l'Arany,Mar Cambrils,41.0582822,1.0322243,N/A,3151,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/102145776/
104709333,2495000,544,N/A,La Mora,Tarragona,Tarragona,La Mora,N/A,41.1295576,1.3524677,N/A,4586,4,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/104709333/
99369073,468000,262,N/A,Berà Mar - El Francaset,Tarragona,Roda de Berà,Berà Mar - El Francaset,N/A,41.1845564,1.4822986,N/A,1786,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/99369073/
104777128,1595000,411,N/A,Barrio Mar Cambrils,Tarragona,Cambrils,La Llosa - Mas de l'Arany,Mar Cambrils,41.0574631,1.030385,N/A,3881,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/104777128/
105593036,695000,366,N/A,La Mora,Tarragona,Tarragona,La Mora,N/A,41.1314678,1.3428892,N/A,1899,4,4,N/A,N/A,N/A,https://www.idealista.com/inmueble/105593036/
104803991,469000,164,N/A,calle del Ferrocarril,Tarragona,Torredembarra,Marítima Residencial,N/A,41.1551517,1.4346862,N/A,2860,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/104803991/
103925131,115000,44,6,calle dels Replanells,Tarragona,Salou,Cap Salou,N/A,41.0616712,1.159881,true,2614,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/103925131/
105744777,169000,82,1,"calle de Berenguer de Palou, 1",Tarragona,Salou,Centre,N/A,41.0792571,1.132045,true,2061,3,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/105744777/
104397951,125000,61,3,"calle del Nord, 35",Tarragona,Salou,Salou de Llevant,N/A,41.0776582,1.1377528,true,2049,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/104397951/
98549798,249000,129,1,"calle Major, 27",Tarragona,Salou,Salou de Llevant,N/A,41.0771143,1.1375509,true,1930,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/98549798/
105026356,275000,102,4,paseo de Francesc Macià,Tarragona,Torredembarra,Barri Marítim-Platja de la Paella,N/A,41.1396236,1.4012196,true,2696,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/105026356/
106302207,630000,246,N/A,Urbanitzacions de Llevant,Tarragona,Tarragona,Urbanitzacions de Llevant,N/A,41.1267756,1.2942725,N/A,2561,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106302207/
103680052,1100000,230,N/A,Els Munts,Tarragona,Torredembarra,Els Munts,N/A,41.1323273,1.3971483,N/A,4783,4,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/103680052/
104399146,685000,483,N/A,Cap Salou,Tarragona,Salou,Cap Salou,N/A,41.0582003,1.1678827,N/A,1418,5,5,N/A,N/A,N/A,https://www.idealista.com/inmueble/104399146/
97958606,400000,134,N/A,calle del Pas de la Mala Dona,Tarragona,Salou,Cap Salou,N/A,41.0574533,1.1647565,N/A,2985,4,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/97958606/
102418135,106000,52,1,"calle del Nord, 12",Tarragona,Salou,Salou de Llevant,N/A,41.0770856,1.1330364,true,2038,1,1,N/A,N/A,N/A,https://www.idealista.com/inmueble/102418135/
106879248,635000,249,N/A,Urbanitzacions de Llevant,Tarragona,Tarragona,Urbanitzacions de Llevant,N/A,41.1295323,1.2975123,N/A,2550,5,3,N/A,N/A,N/A,https://www.idealista.com/inmueble/106879248/
106429780,495000,105,3,"rambla Nova, 51",Tarragona,Tarragona,Eixample,N/A,41.1154248,1.2536554,true,4714,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106429780/
106706130,157000,100,bj,calle dels Clapers,Tarragona,Torredembarra,Centre,N/A,41.1451487,1.3954368,true,1570,3,2,N/A,N/A,N/A,https://www.idealista.com/inmueble/106706130/
